countrycode,learning_poverty2015g50,learning_poverty2016g50,learning_poverty2017g50,learning_poverty2018g50,learning_poverty2019g50,learning_poverty2020g50,learning_poverty2021g50,learning_poverty2022g50,learning_poverty2023g50,learning_poverty2024g50,learning_poverty2025g50,learning_poverty2026g50,learning_poverty2027g50,learning_poverty2028g50,learning_poverty2029g50,learning_poverty2030g50,learning_poverty2015g60,learning_poverty2016g60,learning_poverty2017g60,learning_poverty2018g60,learning_poverty2019g60,learning_poverty2020g60,learning_poverty2021g60,learning_poverty2022g60,learning_poverty2023g60,learning_poverty2024g60,learning_poverty2025g60,learning_poverty2026g60,learning_poverty2027g60,learning_poverty2028g60,learning_poverty2029g60,learning_poverty2030g60,learning_poverty2015g70,learning_poverty2016g70,learning_poverty2017g70,learning_poverty2018g70,learning_poverty2019g70,learning_poverty2020g70,learning_poverty2021g70,learning_poverty2022g70,learning_poverty2023g70,learning_poverty2024g70,learning_poverty2025g70,learning_poverty2026g70,learning_poverty2027g70,learning_poverty2028g70,learning_poverty2029g70,learning_poverty2030g70,learning_poverty2015g80,learning_poverty2016g80,learning_poverty2017g80,learning_poverty2018g80,learning_poverty2019g80,learning_poverty2020g80,learning_poverty2021g80,learning_poverty2022g80,learning_poverty2023g80,learning_poverty2024g80,learning_poverty2025g80,learning_poverty2026g80,learning_poverty2027g80,learning_poverty2028g80,learning_poverty2029g80,learning_poverty2030g80,learning_poverty2015g90,learning_poverty2016g90,learning_poverty2017g90,learning_poverty2018g90,learning_poverty2019g90,learning_poverty2020g90,learning_poverty2021g90,learning_poverty2022g90,learning_poverty2023g90,learning_poverty2024g90,learning_poverty2025g90,learning_poverty2026g90,learning_poverty2027g90,learning_poverty2028g90,learning_poverty2029g90,learning_poverty2030g90,learning_poverty2015g95,learning_poverty2016g95,learning_poverty2017g95,learning_poverty2018g95,learning_poverty2019g95,learning_poverty2020g95,learning_poverty2021g95,learning_poverty2022g95,learning_poverty2023g95,learning_poverty2024g95,learning_poverty2025g95,learning_poverty2026g95,learning_poverty2027g95,learning_poverty2028g95,learning_poverty2029g95,learning_poverty2030g95,learning_poverty2015g99,learning_poverty2016g99,learning_poverty2017g99,learning_poverty2018g99,learning_poverty2019g99,learning_poverty2020g99,learning_poverty2021g99,learning_poverty2022g99,learning_poverty2023g99,learning_poverty2024g99,learning_poverty2025g99,learning_poverty2026g99,learning_poverty2027g99,learning_poverty2028g99,learning_poverty2029g99,learning_poverty2030g99,pop_2015,wgt_included_2015,country_count_2015,learning_poverty2015own,pop_2016,wgt_included_2016,country_count_2016,learning_poverty2016own,pop_2017,wgt_included_2017,country_count_2017,learning_poverty2017own,pop_2018,wgt_included_2018,country_count_2018,learning_poverty2018own,pop_2019,wgt_included_2019,country_count_2019,learning_poverty2019own,pop_2020,wgt_included_2020,country_count_2020,learning_poverty2020own,pop_2021,wgt_included_2021,country_count_2021,learning_poverty2021own,pop_2022,wgt_included_2022,country_count_2022,learning_poverty2022own,pop_2023,wgt_included_2023,country_count_2023,learning_poverty2023own,pop_2024,wgt_included_2024,country_count_2024,learning_poverty2024own,pop_2025,wgt_included_2025,country_count_2025,learning_poverty2025own,pop_2026,wgt_included_2026,country_count_2026,learning_poverty2026own,pop_2027,wgt_included_2027,country_count_2027,learning_poverty2027own,pop_2028,wgt_included_2028,country_count_2028,learning_poverty2028own,pop_2029,wgt_included_2029,country_count_2029,learning_poverty2029own,pop_2030,wgt_included_2030,country_count_2030,learning_poverty2030own,learning_poverty2015r50,learning_poverty2016r50,learning_poverty2017r50,learning_poverty2018r50,learning_poverty2019r50,learning_poverty2020r50,learning_poverty2021r50,learning_poverty2022r50,learning_poverty2023r50,learning_poverty2024r50,learning_poverty2025r50,learning_poverty2026r50,learning_poverty2027r50,learning_poverty2028r50,learning_poverty2029r50,learning_poverty2030r50,learning_poverty2015r60,learning_poverty2016r60,learning_poverty2017r60,learning_poverty2018r60,learning_poverty2019r60,learning_poverty2020r60,learning_poverty2021r60,learning_poverty2022r60,learning_poverty2023r60,learning_poverty2024r60,learning_poverty2025r60,learning_poverty2026r60,learning_poverty2027r60,learning_poverty2028r60,learning_poverty2029r60,learning_poverty2030r60,learning_poverty2015r70,learning_poverty2016r70,learning_poverty2017r70,learning_poverty2018r70,learning_poverty2019r70,learning_poverty2020r70,learning_poverty2021r70,learning_poverty2022r70,learning_poverty2023r70,learning_poverty2024r70,learning_poverty2025r70,learning_poverty2026r70,learning_poverty2027r70,learning_poverty2028r70,learning_poverty2029r70,learning_poverty2030r70,learning_poverty2015r80,learning_poverty2016r80,learning_poverty2017r80,learning_poverty2018r80,learning_poverty2019r80,learning_poverty2020r80,learning_poverty2021r80,learning_poverty2022r80,learning_poverty2023r80,learning_poverty2024r80,learning_poverty2025r80,learning_poverty2026r80,learning_poverty2027r80,learning_poverty2028r80,learning_poverty2029r80,learning_poverty2030r80,learning_poverty2015r90,learning_poverty2016r90,learning_poverty2017r90,learning_poverty2018r90,learning_poverty2019r90,learning_poverty2020r90,learning_poverty2021r90,learning_poverty2022r90,learning_poverty2023r90,learning_poverty2024r90,learning_poverty2025r90,learning_poverty2026r90,learning_poverty2027r90,learning_poverty2028r90,learning_poverty2029r90,learning_poverty2030r90,learning_poverty2015r95,learning_poverty2016r95,learning_poverty2017r95,learning_poverty2018r95,learning_poverty2019r95,learning_poverty2020r95,learning_poverty2021r95,learning_poverty2022r95,learning_poverty2023r95,learning_poverty2024r95,learning_poverty2025r95,learning_poverty2026r95,learning_poverty2027r95,learning_poverty2028r95,learning_poverty2029r95,learning_poverty2030r95,learning_poverty2015r99,learning_poverty2016r99,learning_poverty2017r99,learning_poverty2018r99,learning_poverty2019r99,learning_poverty2020r99,learning_poverty2021r99,learning_poverty2022r99,learning_poverty2023r99,learning_poverty2024r99,learning_poverty2025r99,learning_poverty2026r99,learning_poverty2027r99,learning_poverty2028r99,learning_poverty2029r99,learning_poverty2030r99,countryname,region,regionname,adminregion,adminregionname,incomelevel,incomelevelname,lendingtype,lendingtypename,preference,__000003
ABW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7166,NA,0,NA,7114,NA,0,NA,7064,NA,0,NA,7011,NA,0,NA,6900,NA,0,NA,6800,NA,0,NA,6600,NA,0,NA,6300,NA,0,NA,6100,NA,0,NA,5900,NA,0,NA,5700,NA,0,NA,5700,NA,0,NA,5700,NA,0,NA,5900,NA,0,NA,6100,NA,0,NA,6100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aruba,LCN,Latin America and Caribbean,,,HIC,High income,LNX,Not classified,1005,0
AFG,93.447998046875,92.76910400390625,92.09021759033203,91.41133117675781,90.73243713378906,90.05354309082031,89.3746566772461,88.695770263671875,88.016876220703125,87.337982177734375,86.65909576416016,85.98020935058594,85.30131530761719,84.62242126464844,83.94353485107422,83.2646484375,93.447998046875,92.39166259765625,91.33531951904297,90.27898406982422,89.22264099121094,88.16630554199219,87.10997009277344,86.05362701416016,84.9972915649414,83.940948486328125,82.884613037109375,81.828277587890625,80.77193450927734,79.7155990600586,78.65925598144531,77.60292053222656,93.447998046875,91.96912384033203,90.49024963378906,89.0113754272461,87.532501220703125,86.05363464355469,84.57476043701172,83.09588623046875,81.61701202392578,80.13813781738281,78.659271240234375,77.180389404296875,75.70152282714844,74.22264862060547,72.7437744140625,71.26490020751953,93.447998046875,91.54021453857422,89.63243103027344,87.724639892578125,85.81685638427734,83.90907287597656,82.00128936767578,80.093505859375,78.18571472167969,76.2779312133789,74.370147705078125,72.46235656738281,70.55458068847656,68.64678955078125,66.73900604248047,64.83122253417969,93.447998046875,90.79241943359375,88.13684844970703,85.48126983642578,82.82569122314453,80.17012023925781,77.51454162597656,74.85896301269531,72.20338439941406,69.54781341552734,66.8922348022461,64.236663818359375,61.581085205078125,58.925506591796875,56.26993179321289,53.61435317993164,93.447998046875,90.10829162597656,86.76859283447266,83.42888641357422,80.08917999267578,76.749481201171875,73.40977478027344,70.070068359375,66.73036193847656,63.390663146972656,60.05095672607422,56.71125411987305,53.371551513671875,50.03184509277344,46.692142486572266,43.35243606567383,93.447998046875,89.56481170654297,85.6816177368164,81.798431396484375,77.91523742675781,74.03205108642578,70.14886474609375,66.26567077636719,62.382484436035156,58.49929428100586,54.61610412597656,50.732913970947266,46.84972381591797,42.96653366088867,39.08334732055664,35.200157165527344,4714440,4714440,1,93.447998046875,4826914,4826914,1,92.76910400390625,4930796,4930796,1,92.09021759033203,5027821,5027821,1,91.41133117675781,5117000,5117000,1,90.73243713378906,5192000,5192000,1,90.05354309082031,5242000,5242000,1,89.3746566772461,5283000,5283000,1,88.695770263671875,5316000,5316000,1,88.016876220703125,5348000,5348000,1,87.337982177734375,5384000,5384000,1,86.65909576416016,5414000,5414000,1,85.98020935058594,5450000,5450000,1,85.30131530761719,5492000,5492000,1,84.62242126464844,5534000,5534000,1,83.94353485107422,5575000,5575000,1,83.2646484375,93.447998046875,92.666015625,91.88404083251953,91.10205841064453,90.32007598876953,89.53810119628906,88.75611877441406,87.97413635253906,87.19215393066406,86.4101791381836,85.6281967163086,84.8462142944336,84.064239501953125,83.282257080078125,82.500274658203125,81.718292236328125,93.447998046875,92.354248046875,91.260498046875,90.16674041748047,89.07299041748047,87.97924041748047,86.88548278808594,85.79173278808594,84.69798278808594,83.60423278808594,82.51048278808594,81.4167251586914,80.3229751586914,79.229217529296875,78.135467529296875,77.041717529296875,93.447998046875,91.967254638671875,90.48651123046875,89.005767822265625,87.5250244140625,86.044281005859375,84.56353759765625,83.082794189453125,81.60205078125,80.12129974365234,78.64055633544922,77.1598129272461,75.67906951904297,74.19832611083984,72.71758270263672,71.2368392944336,93.447998046875,91.6124496459961,89.77690124511719,87.94134521484375,86.10579681396484,84.27024841308594,82.43470001220703,80.599151611328125,78.76359558105469,76.92804718017578,75.092498779296875,73.25695037841797,71.42140197753906,69.585845947265625,67.75029754638672,65.91474914550781,93.447998046875,91.12767791748047,88.80735778808594,86.487030029296875,84.16670989990234,81.84638977050781,79.52606201171875,77.20574188232422,74.88542175292969,72.56510162353516,70.244781494140625,67.92445373535156,65.60413360595703,63.2838134765625,60.9634895324707,58.64316940307617,93.447998046875,90.86785125732422,88.28770446777344,85.70755767822266,83.127410888671875,80.5472640991211,77.96711730957031,75.38697052001953,72.80682373046875,70.22667694091797,67.64653015136719,65.066375732421875,62.48623275756836,59.90608596801758,57.3259391784668,54.745792388916016,93.447998046875,90.32771301269531,87.207427978515625,84.08714294433594,80.96685791015625,77.84657287597656,74.726287841796875,71.60600280761719,68.4857177734375,65.36543273925781,62.245147705078125,59.12486267089844,56.00457763671875,52.88429260253906,49.764007568359375,46.64372253417969,Afghanistan,SAS,South Asia,SAS,South Asia (excluding high income),LIC,Low income,IDX,IDA,1005,1
AGO,84.23503875732422,83.55614471435547,82.87725830078125,82.1983642578125,81.51947784423828,80.84058380126953,80.16169738769531,79.48280334472656,78.80391693115234,78.1250228881836,77.446136474609375,76.767242431640625,76.0883560180664,75.40946197509766,74.73057556152344,74.05168151855469,84.23503875732422,83.17869567871094,82.12236022949219,81.06602478027344,80.00968170166016,78.9533462524414,77.897003173828125,76.840667724609375,75.784332275390625,74.72798919677734,73.6716537475586,72.61531066894531,71.55897521972656,70.50263214111328,69.44629669189453,68.38996124267578,84.23503875732422,82.68694305419922,81.13885498046875,79.59075927734375,78.04267120361328,76.49458312988281,74.94648742675781,73.39839935302734,71.85030364990234,70.302215576171875,68.7541275024414,67.2060317993164,65.65794372558594,64.10985565185547,62.561763763427734,61.013671875,84.23503875732422,82.28326416015625,80.33148956298828,78.37971496582031,76.42794036865234,74.4761734008789,72.52439880371094,70.57262420654297,68.620849609375,66.66908264160156,64.7173080444336,62.765533447265625,60.81376266479492,58.86198806762695,56.91021728515625,54.95844268798828,84.23503875732422,81.57946014404297,78.92388153076172,76.268310546875,73.61273193359375,70.9571533203125,68.30158233642578,65.64600372314453,62.99042510986328,60.3348503112793,57.67927169799805,55.02369689941406,52.36812210083008,49.71254348754883,47.056968688964844,44.401390075683594,84.23503875732422,80.89533233642578,77.55562591552734,74.21592712402344,70.876220703125,67.53651428222656,64.19681549072266,60.85710525512695,57.51740264892578,54.17770004272461,50.83799362182617,47.498291015625,44.15858840942383,40.81888198852539,37.47917938232422,34.24557876586914,84.23503875732422,80.35184478759766,76.468658447265625,72.5854721069336,68.70227813720703,64.819091796875,60.93589782714844,57.05270767211914,53.16952133178711,49.28633117675781,45.403141021728516,41.51995086669922,37.63676071166992,33.88237762451172,30.22760772705078,26.572843551635742,3562269,NA,0,84.23503875732422,3710362,NA,0,83.19498443603516,3866845,NA,0,82.154937744140625,4029097,NA,0,81.11488342285156,4192000,NA,0,80.07483673095703,4350000,NA,0,79.0347900390625,4503000,NA,0,77.99473571777344,4651000,NA,0,76.9546890258789,4795000,NA,0,75.91463470458984,4935000,NA,0,74.87458801269531,5068000,NA,0,73.83454132080078,5191000,NA,0,72.79448699951172,5310000,NA,0,71.75444030761719,5426000,NA,0,70.71439361572266,5545000,NA,0,69.6743392944336,5670000,NA,0,68.63429260253906,84.23503875732422,83.22368621826172,82.21232604980469,81.20097351074219,80.18962097167969,79.17826843261719,78.16691589355469,77.15556335449219,76.14420318603516,75.13285064697266,74.12149810791016,73.11014556884766,72.098785400390625,71.087432861328125,70.076080322265625,69.064727783203125,84.23503875732422,82.32725524902344,80.419464111328125,78.51168060302734,76.60389709472656,74.69611358642578,72.788330078125,70.88054656982422,68.9727554321289,67.064971923828125,65.15718841552734,63.2494010925293,61.341617584228516,59.43383026123047,57.52604675292969,55.61825942993164,84.23503875732422,82.06291198730469,79.89078521728516,77.7186508178711,75.5465316772461,73.37440490722656,71.20227813720703,69.0301513671875,66.85802459716797,64.68589782714844,62.513771057128906,60.341644287109375,58.169517517089844,55.99739074707031,53.825260162353516,51.65313720703125,84.23503875732422,81.57946014404297,78.92388916015625,76.268310546875,73.61273193359375,70.95716094970703,68.30158233642578,65.64600372314453,62.99042892456055,60.3348503112793,57.67927551269531,55.02370071411133,52.36812210083008,49.712547302246094,47.05697250366211,44.40139389038086,84.23503875732422,80.77616119384766,77.3172836303711,73.85840606689453,70.3995361328125,66.94065856933594,63.48177719116211,60.02290344238281,56.56402587890625,53.10515213012695,49.64627456665039,46.187400817871094,42.72852325439453,39.26964569091797,35.818565368652344,32.563148498535156,84.23503875732422,80.35185241699219,76.468658447265625,72.5854721069336,68.70227813720703,64.819091796875,60.9359016418457,57.052711486816406,53.16952133178711,49.28633499145508,45.40314483642578,41.519954681396484,37.63676834106445,33.88237762451172,30.22761344909668,26.572851181030273,84.23503875732422,80.35185241699219,76.468658447265625,72.5854721069336,68.70227813720703,64.819091796875,60.9359016418457,57.052711486816406,53.16952133178711,49.28633499145508,45.40314483642578,41.519954681396484,37.63676834106445,33.88237762451172,30.22761344909668,26.572851181030273,Angola,SSF,Sub-Saharan Africa,SSA,Sub-Saharan Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,1005,1
ALB,17.824176788330078,17.145286560058594,16.46639633178711,15.787508010864258,15.153111457824707,14.53973388671875,13.98026180267334,13.471094131469727,12.961926460266113,12.4527587890625,11.983674049377441,11.531081199645996,11.08193302154541,10.685914039611816,10.289895057678223,9.8938751220703125,17.824176788330078,16.767841339111328,15.711499214172363,14.737445831298828,13.866250038146973,13.07399845123291,12.284256935119629,11.580028533935547,10.904585838317871,10.288386344909668,9.67219066619873,9.055994033813477,8.521323204040527,7.993155002593994,7.543452739715576,7.103312969207764,17.824176788330078,16.27898597717285,14.798473358154297,13.50885009765625,12.333381652832031,11.248448371887207,10.260208129882812,9.486576080322266,8.755728721618652,8.137016296386719,7.518303871154785,6.899592876434326,6.280880451202393,5.662168025970459,5.105739116668701,4.687587738037109,17.824176788330078,15.888335227966309,14.132685661315918,12.65857219696045,11.309945106506348,10.129496574401855,8.988563537597656,8.141054153442383,7.34614372253418,6.551233768463135,5.756324291229248,5.047148704528809,4.510006427764893,4.1597418785095215,3.841777801513672,3.5238139629364014,17.824176788330078,15.20809555053711,13.051904678344727,11.198456764221191,9.637819290161133,8.220415115356445,7.066488265991211,5.959997177124023,4.960824012756348,4.309912204742432,3.8673160076141357,3.4247195720672607,2.9821243286132813,2.5395278930664062,2.2759788036346436,2.0546810626983643,17.824176788330078,14.585354804992676,12.056672096252441,9.989683151245117,8.179945945739746,6.7477126121521,5.362952709197998,4.3969550132751465,3.8403379917144775,3.2837207317352295,2.7271029949188232,2.312755584716797,2.034447431564331,1.7561384439468384,1.4778295755386353,1.1995214223861694,17.824176788330078,14.132453918457031,11.332022666931152,9.03858470916748,7.233445167541504,5.615450382232666,4.4100871086120605,3.7628886699676514,3.1156909465789795,2.468491792678833,2.138159990310669,1.8145612478256226,1.4909616708755493,1.1673628091812134,0.8437633514404297,0.52016448974609375,203831,NA,0,17.824176788330078,193787,NA,0,17.327314376831055,183985,NA,0,16.830448150634766,174278,NA,0,16.33358383178711,166000,NA,0,15.84838581085205,162000,NA,0,15.399888038635254,159000,NA,0,14.999329566955566,160000,NA,0,14.609871864318848,162000,NA,0,14.263385772705078,165000,NA,0,13.916901588439941,166000,NA,0,13.570416450500488,167000,NA,0,13.23031234741211,167000,NA,0,12.932193756103516,166000,NA,0,12.634076118469238,165000,NA,0,12.417341232299805,163000,NA,0,12.255705833435059,17.824176788330078,17.243770599365234,16.66336441040039,16.082958221435547,15.514219284057617,14.98218059539795,14.466412544250488,13.98813533782959,13.552830696105957,13.117526054382324,12.682221412658691,12.253296852111816,11.86635971069336,11.479422569274902,11.094181060791016,10.755610466003418,17.824176788330078,17.064769744873047,16.305355072021484,15.553998947143555,14.85787582397461,14.204240798950195,13.617924690246582,13.048369407653809,12.478814125061035,11.953156471252441,11.446880340576172,10.961289405822754,10.518301963806152,10.07531452178955,9.632323265075684,9.189335823059082,17.824176788330078,16.643892288208008,15.463608741760254,14.427239418029785,13.44683837890625,12.547245979309082,11.649641990661621,10.96131706237793,10.333550453186035,9.77550983428955,9.23054027557373,8.68557071685791,8.159351348876953,7.697178363800049,7.235004901885986,6.850154399871826,17.824176788330078,16.456125259399414,15.114753723144531,13.928275108337402,12.865339279174805,11.822855949401855,10.88016128540039,10.151525497436523,9.504565238952637,8.857605934143066,8.278244972229004,7.735526084899902,7.192809104919434,6.65009069442749,6.107371807098389,5.641974925994873,17.824176788330078,16.253835678100586,14.753199577331543,13.456031799316406,12.262953758239746,11.172989845275879,10.1847505569458,9.398542404174805,8.675241470336914,8.046467781066895,7.417694568634033,6.788921356201172,6.1601481437683105,5.531374454498291,5.000098705291748,4.57440185546875,17.824176788330078,16.315120697021484,14.875772476196289,13.639891624450684,12.508099555969238,11.479422569274902,10.552468299865723,9.672185897827148,8.82313060760498,8.068602561950684,7.417694568634033,6.788921356201172,6.1601481437683105,5.531374454498291,5.000098705291748,4.57440185546875,17.824176788330078,15.584924697875977,13.668529510498047,12.020621299743652,10.597013473510742,9.287726402282715,8.125876426696777,7.15899133682251,6.223786354064941,5.308880805969238,4.622129440307617,4.178372859954834,3.804290771484375,3.430208921432495,3.0561256408691406,2.6820437908172607,Albania,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,1005,1
AND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Andorra,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,1005,0
ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357716,NA,0,NA,376794,NA,0,NA,391950,NA,0,NA,410445,NA,0,NA,432000,NA,0,NA,453000,NA,0,NA,475000,NA,0,NA,488000,NA,0,NA,501000,NA,0,NA,515000,NA,0,NA,525000,NA,0,NA,531000,NA,0,NA,528000,NA,0,NA,522000,NA,0,NA,518000,NA,0,NA,517000,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Arab Emirates,MEA,Middle East and North Africa,,,HIC,High income,LNX,Not classified,1005,0
