year,input_flavor,target,region,sim_id,sim_describe,dropped_simulation_sample_id,dropped_spell_sample_id,country_count,num_countries_meeting_target,pop_total,pop_with_data,pop_sim,wgt_adjpro,wgt_growth_rate,specification,growth_type,preference
2021,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,3,55346600,22587000,30861000,90.57080841064453,0.58040618896484375,pref1005_p99,r50,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,4,55346600,22587000,30861000,91.1632080078125,0.7594090104103088,pref1005_p99,r60,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,55346600,22587000,30861000,92.9499740600586,1.31514310836792,pref1005_p99,r70,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,55346600,22587000,30861000,93.199005126953125,1.3956950902938843,pref1005_p99,r80,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,55346600,22587000,30861000,93.41460418701172,1.5169355869293213,pref1005_p99,r90,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,55346600,22587000,30861000,93.36732482910156,1.5090560913085938,pref1005_p99,r95,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,55346600,22587000,30861000,95.291717529296875,2.244493007659912,pref1005_p99,r99,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,3,55868600,22933000,31418000,90.93553924560547,0.58040618896484375,pref1005_p99,r50,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,4,55868600,22933000,31418000,91.61125183105469,0.7594090104103088,pref1005_p99,r60,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,55868600,22933000,31418000,93.5890121459961,1.3149197101593018,pref1005_p99,r70,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,55868600,22933000,31418000,93.83207702636719,1.395302414894104,pref1005_p99,r80,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,55868600,22933000,31418000,94.07195281982422,1.5170412063598633,pref1005_p99,r90,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,55868600,22933000,31418000,94.03630065917969,1.5090559720993042,pref1005_p99,r95,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,55868600,22933000,31418000,96.20403289794922,2.244493007659912,pref1005_p99,r99,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,4,56237800,23210000,31884000,91.280731201171875,0.58040618896484375,pref1005_p99,r50,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,4,56237800,23210000,31884000,92.04154205322266,0.7594090104103088,pref1005_p99,r60,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,56237800,23210000,31884000,94.17284393310547,1.3151849508285522,pref1005_p99,r70,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56237800,23210000,31884000,94.4307861328125,1.395117998123169,pref1005_p99,r80,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56237800,23210000,31884000,94.698822021484375,1.5171359777450562,pref1005_p99,r90,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56237800,23210000,31884000,94.6793212890625,1.5090559720993042,pref1005_p99,r95,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56237800,23210000,31884000,97.08821105957031,2.244493007659912,pref1005_p99,r99,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,4,56462900,23423000,32250000,91.60951232910156,0.58040618896484375,pref1005_p99,r50,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,56462900,23423000,32250000,92.41141510009766,0.7594090104103088,pref1005_p99,r60,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,56462900,23423000,32250000,94.72614288330078,1.3154358863830566,pref1005_p99,r70,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56462900,23423000,32250000,95.0128173828125,1.394957423210144,pref1005_p99,r80,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56462900,23423000,32250000,95.2931137084961,1.5172195434570313,pref1005_p99,r90,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56462900,23423000,32250000,95.29016876220703,1.5090559720993042,pref1005_p99,r95,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,9,56462900,23423000,32250000,97.94510650634766,2.244493007659912,pref1005_p99,r99,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,4,56537000,23548000,32476000,91.93651580810547,0.58040618896484375,pref1005_p99,r50,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,56537000,23548000,32476000,92.7625503540039,0.7594090104103088,pref1005_p99,r60,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56537000,23548000,32476000,95.27684020996094,1.315455436706543,pref1005_p99,r70,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56537000,23548000,32476000,95.58295440673828,1.3947283029556274,pref1005_p99,r80,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56537000,23548000,32476000,95.88795471191406,1.5172386169433594,pref1005_p99,r90,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56537000,23548000,32476000,95.88795471191406,1.5090559720993042,pref1005_p99,r95,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,10,56537000,23548000,32476000,98.5130844116211,2.244493007659912,pref1005_p99,r99,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,56500000,23610000,32582000,92.25457000732422,0.58040618896484375,pref1005_p99,r50,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,56500000,23610000,32582000,93.10938262939453,0.7594090104103088,pref1005_p99,r60,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56500000,23610000,32582000,95.831329345703125,1.3155853748321533,pref1005_p99,r70,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56500000,23610000,32582000,96.15087127685547,1.3946235179901123,pref1005_p99,r80,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56500000,23610000,32582000,96.48621368408203,1.517248272895813,pref1005_p99,r90,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56500000,23610000,32582000,96.48621368408203,1.5090559720993042,pref1005_p99,r95,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,10,56500000,23610000,32582000,98.62217712402344,2.244493007659912,pref1005_p99,r99,1005
2027,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,56300000,23583000,32538000,92.53021240234375,0.58040618896484375,pref1005_p99,r50,1005
2027,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,56300000,23583000,32538000,93.448211669921875,0.7594090104103088,pref1005_p99,r60,1005
2027,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56300000,23583000,32538000,96.38892364501953,1.3155779838562012,pref1005_p99,r70,1005
2027,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,56300000,23583000,32538000,96.724945068359375,1.3944718837738037,pref1005_p99,r80,1005
2027,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,8,56300000,23583000,32538000,97.0897445678711,1.5171329975128174,pref1005_p99,r90,1005
2027,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,8,56300000,23583000,32538000,97.0897445678711,1.5090559720993042,pref1005_p99,r95,1005
2027,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,10,56300000,23583000,32538000,98.71533203125,2.244493007659912,pref1005_p99,r99,1005
2028,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,55951000,23486000,32376000,92.79772186279297,0.58040618896484375,pref1005_p99,r50,1005
2028,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,55951000,23486000,32376000,93.78114318847656,0.7594090104103088,pref1005_p99,r60,1005
2028,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,55951000,23486000,32376000,96.94055938720703,1.3157628774642944,pref1005_p99,r70,1005
2028,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,7,55951000,23486000,32376000,97.303192138671875,1.3945189714431763,pref1005_p99,r80,1005
2028,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,8,55951000,23486000,32376000,97.69673919677734,1.5170724391937256,pref1005_p99,r90,1005
2028,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,8,55951000,23486000,32376000,97.69673919677734,1.5090559720993042,pref1005_p99,r95,1005
2028,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,10,55951000,23486000,32376000,98.81554412841797,2.244493007659912,pref1005_p99,r99,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,55498000,23319000,32115000,93.05045318603516,0.58040618896484375,pref1005_p99,r50,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,55498000,23319000,32115000,94.10212707519531,0.7594090104103088,pref1005_p99,r60,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,8,55498000,23319000,32115000,97.49143981933594,1.3159857988357544,pref1005_p99,r70,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,8,55498000,23319000,32115000,97.880615234375,1.3946012258529663,pref1005_p99,r80,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,9,55498000,23319000,32115000,98.25565338134766,1.5169405937194824,pref1005_p99,r90,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,9,55498000,23319000,32115000,98.25565338134766,1.5090559720993042,pref1005_p99,r95,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,10,55498000,23319000,32115000,98.91439056396484,2.244493007659912,pref1005_p99,r99,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,5,54950900,23082000,31761000,93.28130340576172,0.58040618896484375,pref1005_p99,r50,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,6,54950900,23082000,31761000,94.412109375,0.7594090104103088,pref1005_p99,r60,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,8,54950900,23082000,31761000,97.782562255859375,1.316437005996704,pref1005_p99,r70,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,9,54950900,23082000,31761000,98.19807434082031,1.3948633670806885,pref1005_p99,r80,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,10,54950900,23082000,31761000,98.540313720703125,1.5168622732162476,pref1005_p99,r90,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,10,54950900,23082000,31761000,98.540313720703125,1.5090559720993042,pref1005_p99,r95,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,ECS,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,12,11,54950900,23082000,31761000,99.01049041748047,2.244493007659912,pref1005_p99,r99,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,54320207,47141204,53347001,49.220916748046875,0.6157662272453308,pref1005_p99,r50,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,54320207,47141204,53347001,49.220916748046875,0.6422293782234192,pref1005_p99,r60,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,54320207,47141204,53347001,49.220916748046875,1.3822258710861206,pref1005_p99,r70,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,54320207,47141204,53347001,49.220916748046875,1.8257224559783936,pref1005_p99,r80,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,54320207,47141204,53347001,49.220916748046875,2.0224344730377197,pref1005_p99,r90,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,54320207,47141204,53347001,49.220916748046875,2.1380319595336914,pref1005_p99,r95,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,54320207,47141204,53347001,49.220916748046875,3.3397040367126465,pref1005_p99,r99,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,53874523,46769142,52924235,49.82139587402344,0.6157662272453308,pref1005_p99,r50,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,53874523,46769142,52924235,49.847862243652344,0.6422293782234192,pref1005_p99,r60,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,53874523,46769142,52924235,50.58823013305664,1.3826000690460205,pref1005_p99,r70,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,53874523,46769142,52924235,51.03154373168945,1.8259117603302002,pref1005_p99,r80,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,53874523,46769142,52924235,51.22815704345703,2.022526264190674,pref1005_p99,r90,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,53874523,46769142,52924235,51.34366226196289,2.1380319595336914,pref1005_p99,r95,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,LCN,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,16,0,53874523,46769142,52924235,52.54533386230469,3.3397040367126465,pref1005_p99,r99,1005
