region,country_count_2015,pop_total_2015,pop_with_data_2015,pop_sim_2015,learning_poverty2015own,country_count_2016,pop_total_2016,pop_with_data_2016,pop_sim_2016,learning_poverty2016own,country_count_2017,pop_total_2017,pop_with_data_2017,pop_sim_2017,learning_poverty2017own,country_count_2018,pop_total_2018,pop_with_data_2018,pop_sim_2018,learning_poverty2018own,country_count_2019,pop_total_2019,pop_with_data_2019,pop_sim_2019,learning_poverty2019own,country_count_2020,pop_total_2020,pop_with_data_2020,pop_sim_2020,learning_poverty2020own,country_count_2021,pop_total_2021,pop_with_data_2021,pop_sim_2021,learning_poverty2021own,country_count_2022,pop_total_2022,pop_with_data_2022,pop_sim_2022,learning_poverty2022own,country_count_2023,pop_total_2023,pop_with_data_2023,pop_sim_2023,learning_poverty2023own,country_count_2024,pop_total_2024,pop_with_data_2024,pop_sim_2024,learning_poverty2024own,country_count_2025,pop_total_2025,pop_with_data_2025,pop_sim_2025,learning_poverty2025own,country_count_2026,pop_total_2026,pop_with_data_2026,pop_sim_2026,learning_poverty2026own,country_count_2027,pop_total_2027,pop_with_data_2027,pop_sim_2027,learning_poverty2027own,country_count_2028,pop_total_2028,pop_with_data_2028,pop_sim_2028,learning_poverty2028own,country_count_2029,pop_total_2029,pop_with_data_2029,pop_sim_2029,learning_poverty2029own,country_count_2030,pop_total_2030,pop_with_data_2030,pop_sim_2030,learning_poverty2030own,learning_poverty2015r50,learning_poverty2016r50,learning_poverty2017r50,learning_poverty2018r50,learning_poverty2019r50,learning_poverty2020r50,learning_poverty2021r50,learning_poverty2022r50,learning_poverty2023r50,learning_poverty2024r50,learning_poverty2025r50,learning_poverty2026r50,learning_poverty2027r50,learning_poverty2028r50,learning_poverty2029r50,learning_poverty2030r50,learning_poverty2015r60,learning_poverty2016r60,learning_poverty2017r60,learning_poverty2018r60,learning_poverty2019r60,learning_poverty2020r60,learning_poverty2021r60,learning_poverty2022r60,learning_poverty2023r60,learning_poverty2024r60,learning_poverty2025r60,learning_poverty2026r60,learning_poverty2027r60,learning_poverty2028r60,learning_poverty2029r60,learning_poverty2030r60,learning_poverty2015r70,learning_poverty2016r70,learning_poverty2017r70,learning_poverty2018r70,learning_poverty2019r70,learning_poverty2020r70,learning_poverty2021r70,learning_poverty2022r70,learning_poverty2023r70,learning_poverty2024r70,learning_poverty2025r70,learning_poverty2026r70,learning_poverty2027r70,learning_poverty2028r70,learning_poverty2029r70,learning_poverty2030r70,learning_poverty2015r80,learning_poverty2016r80,learning_poverty2017r80,learning_poverty2018r80,learning_poverty2019r80,learning_poverty2020r80,learning_poverty2021r80,learning_poverty2022r80,learning_poverty2023r80,learning_poverty2024r80,learning_poverty2025r80,learning_poverty2026r80,learning_poverty2027r80,learning_poverty2028r80,learning_poverty2029r80,learning_poverty2030r80,learning_poverty2015r90,learning_poverty2016r90,learning_poverty2017r90,learning_poverty2018r90,learning_poverty2019r90,learning_poverty2020r90,learning_poverty2021r90,learning_poverty2022r90,learning_poverty2023r90,learning_poverty2024r90,learning_poverty2025r90,learning_poverty2026r90,learning_poverty2027r90,learning_poverty2028r90,learning_poverty2029r90,learning_poverty2030r90,preference
EAS,6,149394031,119064332,137060551,21.164703,6,149077719,118834295,136859941,20.416496,6,149194897,118974717,137035063,19.65538,6,149550605,119310987,137409419,18.909164,6,150019000,119749000,137891600,18.186508,6,150628600,120324000,138522300,17.477814,6,151525800,121126000,139400600,16.784134,6,152505100,122012000,140362900,16.102448,6,153467300,122892000,141321100,15.428535,6,154176900,123576000,142048000,14.752823,6,154377900,123869000,142317300,14.067261,6,154150700,123833000,142169200,13.370209,6,153406800,123380000,141555400,12.667839,6,152239200,122572000,140546600,11.964676,6,150797500,121481000,139277700,11.267525,6,149187800,120142000,137827900,10.583809,21.164703,20.197838,19.23027,18.297447,17.370178,16.457359,15.560699,14.67746,13.803505,12.928627,12.043762,11.146782,10.244278,9.3408966,8.4527969,7.5935135,21.164703,19.96405,18.78907,17.636276,16.489464,15.357323,14.241386,13.138824,12.045456,10.951332,9.8478088,8.735054,7.6402435,6.5460587,5.4600677,4.3905716,21.164703,19.359245,17.625107,15.897575,14.179764,12.476089,10.784012,9.0988159,7.4158936,5.7521133,4.0926285,2.4308701,1.1366425,.53810883,.47122955,.40553284,21.164703,18.947166,16.812729,14.677567,12.551689,10.44088,8.3439865,6.2928772,4.253212,2.7142334,2.0955658,1.4711151,.90068817,.34149933,.31317902,.28538513,21.164703,18.712074,16.342194,13.970932,11.608711,9.2620926,6.9625168,4.6909561,3.2085266,2.5855942,1.976387,1.41259,.84706116,.28289032,.24948883,.21650696,1005
ECS,12,50506526,20018286,27044897,13.286224,12,51161440,20368622,27500412,12.663956,12,51999312,20796720,28116485,12.04821,12,52970060,21270042,28835805,11.441154,12,53885500,21744000,29559000,10.838318,12,54676500,22192000,30238000,10.266693,12,55346600,22587000,30861000,9.9195251,12,55868600,22933000,31418000,9.6205978,12,56237800,23210000,31884000,9.3305588,12,56462900,23423000,32250000,9.0588684,12,56537000,23548000,32476000,8.7909164,12,56500000,23610000,32582000,8.5286102,12,56300000,23583000,32538000,8.2741928,12,55951000,23486000,32376000,8.0429993,12,55498000,23319000,32115000,7.8682022,12,54950900,23082000,31761000,7.7087784,13.286224,12.678406,12.078003,11.486534,10.900688,10.350266,9.8190308,9.3831482,9.0729752,8.7830276,8.4951706,8.2108994,7.9301834,7.6710739,7.4547272,7.2534943,13.286224,12.49675,11.714668,10.941551,10.21077,9.5462418,9.10112,8.6927032,8.3006821,7.9257278,7.5908737,7.27314,6.9573212,6.6575928,6.3709335,6.09655,13.286224,11.889427,10.504089,9.4926987,8.7023544,7.9447556,7.2159424,6.5456848,5.949791,5.3971481,4.8526001,4.3099899,3.7613907,3.2085953,2.6614227,2.3811493,13.286224,11.834908,10.39389,9.3635178,8.5320282,7.7395782,6.9754715,6.3601913,5.7754822,5.2191467,4.6629333,4.1029129,3.5499649,2.9933777,2.437439,2.1412735,13.286224,11.727806,10.216698,9.1054459,8.1978226,7.3867722,6.6682053,6.0246964,5.405777,4.8172302,4.2349319,3.6488953,3.0572357,2.4618149,1.8673782,1.578186,1005
LCN,16,54320207,47141204,53347001,50.779083,16,53874523,46769142,52924235,50.150314,16,53419696,46387233,52487704,49.524246,16,52972224,46009003,52056859,48.901161,16,52585700,45658000,51674100,48.278568,16,52293900,45361000,51382800,47.651127,16,52140500,45197000,51234000,47.019363,16,52070700,45089000,51167900,46.38633,16,52046300,45020000,51154200,45.749184,16,52035600,44980000,51155200,45.116997,16,51986100,44949000,51122500,44.494667,16,51910700,44944000,51070600,43.878815,16,51808600,44948000,50997200,43.274395,16,51674300,44948000,50895100,42.676483,16,51508700,44904000,50758900,42.07518,16,51308300,44792000,50581800,41.473492,50.779083,50.170227,49.563744,48.95966,48.355362,47.745686,47.130878,46.514175,45.893192,45.277279,44.671791,44.073544,43.484116,42.902412,42.317959,41.731792,50.779083,50.152138,49.527569,48.905392,48.283005,47.655243,47.022343,46.387554,45.748482,45.114479,44.490902,43.874565,43.267048,42.667255,42.064716,41.460461,50.779083,49.570293,48.362617,47.155514,45.946728,44.732677,43.51078,42.29443,41.076889,39.863808,38.657001,37.452358,36.250935,35.051437,33.84623,32.639076,50.779083,48.968456,47.159821,45.353226,43.546169,41.733414,39.91523,38.100811,36.283306,34.470627,32.668159,30.872704,29.085831,27.306175,25.523621,23.738907,50.779083,48.653988,46.531151,44.410603,42.289791,40.163513,38.032055,35.90464,33.774353,31.649147,29.53437,27.426735,25.327705,23.236221,21.142021,19.045799,1005
MEA,6,37219229,22375764,32533278,63.299294,6,37709998,22649117,32944277,61.868618,6,38364182,23003601,33506663,60.421089,6,39183069,23427353,34198154,58.960766,6,40154000,23939000,35018000,57.509121,6,41268000,24571000,35973000,56.097275,6,42549000,25348000,37076000,54.759632,6,43918000,26215000,38301000,53.46056,6,45327000,27120000,39581000,52.182087,6,46661000,27960000,40792000,50.871964,6,47753000,28617000,41789000,49.475426,6,48604000,29086000,42574000,47.970924,6,49178000,29370000,43122000,46.393379,6,49529000,29504000,43471000,44.759144,6,49727000,29537000,43673000,43.174477,6,49793000,29506000,43753000,42.329266,63.299294,62.110779,60.911018,59.705036,58.511551,57.354301,56.256603,55.18536,54.124851,53.037651,51.890789,50.674603,49.419342,48.137783,46.881149,45.694618,63.299294,61.525795,59.741051,57.950085,56.171616,54.429382,52.7467,51.090473,49.444981,47.772797,46.040947,44.239784,42.399536,40.532993,38.691372,36.919861,63.299294,61.072136,58.830158,56.577614,54.33614,52.137157,50.015652,47.935699,45.878914,43.792675,41.621655,39.503162,37.973427,36.419331,34.913231,33.509064,63.299294,60.737419,58.161812,55.576962,53.00362,50.47086,48.010113,45.586319,43.1819,40.748871,38.23872,35.792328,33.944702,32.081573,30.266685,28.543091,63.299294,60.352932,57.394093,54.427525,51.472965,48.556805,45.706375,42.887611,40.08387,37.252487,34.352776,31.529732,29.316948,27.098846,24.92926,22.83873,1005
NAC,0,22578317,0,0,,0,22737231,0,0,,0,22894988,0,0,,0,23045167,0,0,,0,23143000,0,0,,0,23127000,0,0,,0,23120000,0,0,,0,22992000,0,0,,0,22774000,0,0,,0,22527000,0,0,,0,22316000,0,0,,0,22261000,0,0,,0,22223000,0,0,,0,22193000,0,0,,0,22171000,0,0,,0,22167000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005
SAS,5,174647837,171290911,174647837,58.205475,5,175077905,171816252,175077905,57.557613,5,175352123,172166136,175352123,56.9146,5,175469465,172344232,175469465,56.277451,5,175307000,172233000,175307000,55.651382,5,174676000,171645000,174676000,55.036339,5,173463000,170479000,173463000,54.431229,5,171907000,168958000,171907000,53.838818,5,170127000,167209000,170127000,53.255871,5,168476000,165585000,168476000,52.674652,5,167302000,164441000,167302000,52.085926,5,166688000,163852000,166688000,51.485973,5,166557000,163740000,166557000,50.876431,5,166771000,163973000,166771000,50.25819,5,167057000,164274000,167057000,49.632977,5,167187000,164410000,167187000,49.001053,58.205475,57.285484,56.370346,55.461063,54.562866,53.675694,52.798458,51.933918,51.078846,50.225502,49.364643,48.492561,47.610889,46.72052,45.823181,44.919128,58.205475,57.051682,55.902748,54.759666,53.627666,52.506695,51.395664,50.297318,49.20845,48.121307,47.026649,45.920765,44.805298,43.687302,42.567909,41.441502,58.205475,56.6749,55.149178,53.629311,52.120533,50.622776,49.134953,47.659828,46.194168,44.73024,43.267292,41.800568,40.324009,38.83844,37.345516,35.84539,58.205475,56.132164,54.063713,52.00111,49.949596,47.909107,45.878555,43.860699,41.873363,39.888386,37.895775,35.891602,33.877403,31.853996,29.823021,27.784554,58.205475,55.817814,53.435009,51.058052,48.692192,46.337345,43.992443,41.682224,39.384449,37.088371,34.784576,32.469124,30.143517,27.808594,25.465973,23.115707,1005
SSF,17,123159024,56789447,123159024,86.690605,17,126528932,58321977,126528932,85.186073,17,130017851,59929514,130017851,83.677048,17,133576484,61586844,133576484,82.166107,17,137130200,63260000,137130200,80.657074,17,140587400,64902000,140587400,79.151543,17,143980500,66532000,143980500,77.65097,17,147325600,68158000,147325600,76.154922,17,150620600,69775000,150620600,74.663612,17,153830800,71364000,153830800,73.176102,17,156898800,72890000,156898800,71.692795,17,159815800,74365000,159815800,70.212967,17,162662800,75802000,162662800,68.736481,17,165439800,77204000,165439800,67.263885,17,168218800,78584000,168218800,65.791763,17,171013600,79938000,171013600,64.319244,86.690605,85.185753,83.676414,82.165161,80.655815,79.149979,77.649094,76.152763,74.661179,73.173401,71.689842,70.20977,68.73307,67.260277,65.787956,64.315262,86.690605,84.759789,82.824478,80.887253,78.951935,77.020126,75.093285,73.170982,71.253426,69.339676,67.430153,65.524109,63.621441,61.722679,59.82439,57.92572,86.690605,84.180779,81.66655,79.150383,76.636177,74.125748,71.620522,69.120354,66.625504,64.135025,61.649353,59.167732,56.690189,54.217323,51.745491,49.273621,86.690605,83.464172,80.233246,77.000412,73.769478,70.542053,67.319595,64.101677,60.888504,57.679142,54.474003,51.272346,48.074062,44.879684,41.68578,38.491753,86.690605,83.229767,79.764427,76.29718,72.831833,69.370003,65.913132,62.460808,59.013222,55.56945,52.129902,48.69384,45.261139,41.832352,38.404499,34.987518,1005
Global,,,,,52.703537,,,,,51.990868,,,,,51.239792,,,,,50.468933,,,,,49.689972,,,,,48.89777,,,,,48.101398,,,,,47.302673,,,,,46.502922,,,,,45.708874,,,,,44.926605,,,,,44.150604,,,,,43.393311,,,,,42.651371,,,,,41.926769,,,,,41.262615,52.703537,51.867317,50.998207,50.117001,49.226406,48.326096,47.414043,46.505653,45.606136,44.715729,43.839722,42.972458,42.125324,41.295223,40.482426,39.685825,52.703537,51.591778,50.450985,49.292171,48.123093,46.943157,45.759426,44.573444,43.387531,42.208115,41.043518,39.887779,38.756226,37.641899,36.541065,35.45089,52.703537,51.076332,49.430531,47.780148,46.128941,44.464668,42.784737,41.102272,39.420967,37.751431,36.098709,34.466553,32.986328,31.682213,30.506149,29.342659,52.703537,50.557213,48.394367,46.226772,44.056976,41.874424,39.67675,37.49025,35.309937,33.255363,31.431786,29.618729,27.873352,26.132614,24.511314,22.89357,52.703537,50.28698,47.856407,45.421261,42.984859,40.539406,38.09063,35.651497,33.400749,31.361801,29.333893,27.327332,25.372154,23.417015,21.57914,19.747726,
