COUNTRY,SERIES,TIME,Data,SCALE
DOM,SE.LPV.PRIM,YR2013,80.64638519287109,0
DOM,SE.LPV.PRIM.FE,YR2013,79.41853332519531,0
DOM,SE.LPV.PRIM.LD,YR2013,79.38196563720703,0
DOM,SE.LPV.PRIM.LD.FE,YR2013,78.12300109863281,0
DOM,SE.LPV.PRIM.LD.MA,YR2013,80.60962677001953,0
DOM,SE.LPV.PRIM.LDGAP,YR2013,.1648248285055161,0
DOM,SE.LPV.PRIM.LDGAP.FE,YR2013,.155410572886467,0
DOM,SE.LPV.PRIM.LDGAP.MA,YR2013,.1737896949052811,0
DOM,SE.LPV.PRIM.LDSEV,YR2013,.0381624847650528,0
DOM,SE.LPV.PRIM.LDSEV.FE,YR2013,.0357353128492832,0
DOM,SE.LPV.PRIM.LDSEV.MA,YR2013,.0404059626162052,0
DOM,SE.LPV.PRIM.LPGAP,YR2013,6.29741607606411,0
DOM,SE.LPV.PRIM.LPGAP.FE,YR2013,6.077308461070061,0
DOM,SE.LPV.PRIM.LPGAP.MA,YR2013,6.509391501545906,0
DOM,SE.LPV.PRIM.LPSEV,YR2013,4.192335230601603,0
DOM,SE.LPV.PRIM.LPSEV.FE,YR2013,3.924220030909055,0
DOM,SE.LPV.PRIM.LPSEV.MA,YR2013,4.441994764143601,0
DOM,SE.LPV.PRIM.MA,YR2013,81.83812713623047,0
DOM,SE.LPV.PRIM.SD,YR2013,6.132591247558594,0
DOM,SE.LPV.PRIM.SD.FE,YR2013,5.921897888183594,0
DOM,SE.LPV.PRIM.SD.MA,YR2013,6.335601806640625,0
DOM,SE.LPV.POP.0516,YR2019,2401370,0
DOM,SE.LPV.POP.10,YR2019,201232,0
DOM,SE.LPV.POP.1014,YR2019,980730,0
DOM,SE.LPV.POP.9PLUS,YR2019,204496,0
DOM,SE.LPV.POP.PRIM,YR2019,1438028.5,0
DOM,SE.LPV.PRIM,YR2019,77.71785736083984,0
DOM,SE.LPV.PRIM.LD,YR2019,76.26210784912109,0
DOM,SE.LPV.PRIM.SD,YR2019,6.132591247558594,0
DZA,SE.LPV.POP.0516,YR2007,9310343.5,0
DZA,SE.LPV.POP.0516.FE,YR2007,4549553.5,0
DZA,SE.LPV.POP.0516.MA,YR2007,4760790,0
DZA,SE.LPV.POP.10,YR2007,800332.5,0
DZA,SE.LPV.POP.10.FE,YR2007,390816,0
DZA,SE.LPV.POP.10.MA,YR2007,409516.5,0
DZA,SE.LPV.POP.1014,YR2007,3622676,0
DZA,SE.LPV.POP.1014.FE,YR2007,1768357,0
DZA,SE.LPV.POP.1014.MA,YR2007,1854319,0
DZA,SE.LPV.POP.9PLUS,YR2007,2396480.5,0
DZA,SE.LPV.POP.9PLUS.FE,YR2007,1170389,0
DZA,SE.LPV.POP.9PLUS.MA,YR2007,1226091.5,0
DZA,SE.LPV.POP.PRIM,YR2007,5085755,0
DZA,SE.LPV.POP.PRIM.FE,YR2007,2485897,0
DZA,SE.LPV.POP.PRIM.MA,YR2007,2599858,0
DZA,SE.LPV.PRIM,YR2007,67.90348052978516,0
DZA,SE.LPV.PRIM.FE,YR2007,66.37415313720703,0
DZA,SE.LPV.PRIM.LD,YR2007,66.52803039550781,0
DZA,SE.LPV.PRIM.LD.FE,YR2007,64.58563232421875,0
DZA,SE.LPV.PRIM.LD.MA,YR2007,68.44637298583984,0
DZA,SE.LPV.PRIM.LDGAP,YR2007,.2536651194095612,0
DZA,SE.LPV.PRIM.LDGAP.FE,YR2007,.2486014515161514,0
DZA,SE.LPV.PRIM.LDGAP.MA,YR2007,.2584015429019928,0
DZA,SE.LPV.PRIM.LDSEV,YR2007,.0969664305448532,0
DZA,SE.LPV.PRIM.LDSEV.FE,YR2007,.0945752337574959,0
DZA,SE.LPV.PRIM.LDSEV.MA,YR2007,.0992080494761467,0
DZA,SE.LPV.PRIM.LPGAP,YR2007,4.362933307886124,0
DZA,SE.LPV.PRIM.LPGAP.FE,YR2007,5.298879161477089,0
DZA,SE.LPV.PRIM.LPGAP.MA,YR2007,3.465608268976212,0
DZA,SE.LPV.PRIM.LPSEV,YR2007,9.865503904933576,0
DZA,SE.LPV.PRIM.LPSEV.FE,YR2007,9.712576425226871,0
DZA,SE.LPV.PRIM.LPSEV.MA,YR2007,10.02366669745243,0
DZA,SE.LPV.PRIM.MA,YR2007,69.45836639404297,0
DZA,SE.LPV.PRIM.SD,YR2007,4.109268188476563,0
DZA,SE.LPV.PRIM.SD.FE,YR2007,5.050277709960938,0
DZA,SE.LPV.PRIM.SD.MA,YR2007,3.207206726074219,0
ECU,SE.LPV.POP.0516,YR2006,3793825.5,0
ECU,SE.LPV.POP.10,YR2006,318997.5,0
ECU,SE.LPV.POP.1014,YR2006,1574156,0
ECU,SE.LPV.POP.9PLUS,YR2006,321436.5,0
ECU,SE.LPV.POP.PRIM,YR2006,2199786,0
ECU,SE.LPV.PRIM,YR2006,78.18094635009766,0
ECU,SE.LPV.PRIM.LD,YR2006,77.63992309570313,0
ECU,SE.LPV.PRIM.LDGAP,YR2006,.196632981300354,0
ECU,SE.LPV.PRIM.LDSEV,YR2006,.0595378614962101,0
ECU,SE.LPV.PRIM.LPGAP,YR2006,2.616234421730042,0
ECU,SE.LPV.PRIM.LPSEV,YR2006,6.012330860926304,0
ECU,SE.LPV.PRIM.SD,YR2006,2.419601440429688,0
ECU,SE.LPV.POP.0516,YR2013,3793825.5,0
ECU,SE.LPV.POP.10,YR2013,318997.5,0
ECU,SE.LPV.POP.1014,YR2013,1574156,0
ECU,SE.LPV.POP.9PLUS,YR2013,321436.5,0
ECU,SE.LPV.POP.PRIM,YR2013,2199786,0
ECU,SE.LPV.PRIM,YR2013,62.98646926879883,0
ECU,SE.LPV.PRIM.LD,YR2013,62.06868362426758,0
ECU,SE.LPV.PRIM.LDGAP,YR2013,.1453012675046921,0
ECU,SE.LPV.PRIM.LDSEV,YR2013,.031329058110714,0
ECU,SE.LPV.PRIM.LPGAP,YR2013,2.56490270793438,0
ECU,SE.LPV.PRIM.LPSEV,YR2013,3.19145052237669,0
ECU,SE.LPV.PRIM.SD,YR2013,2.419601440429688,0
ECU,SE.LPV.POP.0516,YR2019,3793825.5,0
ECU,SE.LPV.POP.10,YR2019,318997.5,0
ECU,SE.LPV.POP.1014,YR2019,1574156,0
ECU,SE.LPV.POP.9PLUS,YR2019,321436.5,0
ECU,SE.LPV.POP.PRIM,YR2019,2199786,0
ECU,SE.LPV.PRIM,YR2019,65.93712615966797,0
ECU,SE.LPV.PRIM.LD,YR2019,65.09250640869141,0
ECU,SE.LPV.PRIM.SD,YR2019,2.419601440429688,0
EGY,SE.LPV.POP.0516,YR2016,26263694.5,0
EGY,SE.LPV.POP.10,YR2016,2153809,0
EGY,SE.LPV.POP.1014,YR2016,10257828,0
EGY,SE.LPV.POP.9PLUS,YR2016,8548544.5,0
EGY,SE.LPV.POP.PRIM,YR2016,15862189,0
EGY,SE.LPV.PRIM,YR2016,69.63078308105469,0
EGY,SE.LPV.PRIM.LD,YR2016,69.15510559082031,0
EGY,SE.LPV.PRIM.LDGAP,YR2016,.3273428976535797,0
EGY,SE.LPV.PRIM.LDSEV,YR2016,.1609712541103363,0
EGY,SE.LPV.PRIM.LPGAP,YR2016,1.869510561227798,0
EGY,SE.LPV.PRIM.LPSEV,YR2016,16.12090822205937,0
EGY,SE.LPV.PRIM.SD,YR2016,1.542167663574219,0
EGY,SE.LPV.POP.0516,YR2021,26263694.5,0
EGY,SE.LPV.POP.10,YR2021,2153809,0
EGY,SE.LPV.POP.1014,YR2021,10257828,0
EGY,SE.LPV.POP.9PLUS,YR2021,8548544.5,0
EGY,SE.LPV.POP.PRIM,YR2021,15862189,0
EGY,SE.LPV.PRIM,YR2021,56.1192741394043,0
EGY,SE.LPV.PRIM.LD,YR2021,55.43196105957031,0
EGY,SE.LPV.PRIM.LDGAP,YR2021,.2514412701129913,0
EGY,SE.LPV.PRIM.LDSEV,YR2021,.0968258455395699,0
EGY,SE.LPV.PRIM.LPGAP,YR2021,1.79360893368721,0
EGY,SE.LPV.PRIM.LPSEV,YR2021,9.706367364982725,0
EGY,SE.LPV.PRIM.SD,YR2021,1.542167663574219,0
ESP,SE.LPV.POP.0516,YR2006,5825054,0
ESP,SE.LPV.POP.0516.FE,YR2006,2821218,0
ESP,SE.LPV.POP.0516.MA,YR2006,3003836,0
ESP,SE.LPV.POP.10,YR2006,510243,0
ESP,SE.LPV.POP.10.FE,YR2006,246551,0
ESP,SE.LPV.POP.10.MA,YR2006,263692,0
ESP,SE.LPV.POP.1014,YR2006,2520557,0
ESP,SE.LPV.POP.1014.FE,YR2006,1220058,0
ESP,SE.LPV.POP.1014.MA,YR2006,1300499,0
ESP,SE.LPV.POP.9PLUS,YR2006,2021387.5,0
ESP,SE.LPV.POP.9PLUS.FE,YR2006,977543.5,0
ESP,SE.LPV.POP.9PLUS.MA,YR2006,1043844,0
ESP,SE.LPV.POP.PRIM,YR2006,3430825.5,0
ESP,SE.LPV.POP.PRIM.FE,YR2006,1660400,0
ESP,SE.LPV.POP.PRIM.MA,YR2006,1770425.5,0
ESP,SE.LPV.PRIM,YR2006,8.948091506958008,0
ESP,SE.LPV.PRIM.FE,YR2006,8.402779579162598,0
ESP,SE.LPV.PRIM.LD,YR2006,6.462392807006836,0
ESP,SE.LPV.PRIM.LD.FE,YR2006,6.254065990447998,0
ESP,SE.LPV.PRIM.LD.MA,YR2006,6.665892124176025,0
ESP,SE.LPV.PRIM.LDGAP,YR2006,.0975331962108612,0
ESP,SE.LPV.PRIM.LDGAP.FE,YR2006,.1026673465967178,0
ESP,SE.LPV.PRIM.LDGAP.MA,YR2006,.0929429233074188,0
ESP,SE.LPV.PRIM.LDSEV,YR2006,.0174367036670446,0
ESP,SE.LPV.PRIM.LDSEV.FE,YR2006,.0192178655415773,0
ESP,SE.LPV.PRIM.LDSEV.MA,YR2006,.0158329531550407,0
ESP,SE.LPV.PRIM.LPGAP,YR2006,2.754965752363205,0
ESP,SE.LPV.PRIM.LPGAP.FE,YR2006,2.394728198647499,0
ESP,SE.LPV.PRIM.LPGAP.MA,YR2006,3.092683523893356,0
ESP,SE.LPV.PRIM.LPSEV,YR2006,1.814289844609448,0
ESP,SE.LPV.PRIM.LPSEV.FE,YR2006,1.974321983652771,0
ESP,SE.LPV.PRIM.LPSEV.MA,YR2006,1.673279752212111,0
ESP,SE.LPV.PRIM.MA,YR2006,9.465673446655273,0
ESP,SE.LPV.PRIM.SD,YR2006,2.657432556152344,0
ESP,SE.LPV.PRIM.SD.FE,YR2006,2.292060852050781,0
ESP,SE.LPV.PRIM.SD.MA,YR2006,2.999740600585938,0
ESP,SE.LPV.POP.0516,YR2011,5825054,0
ESP,SE.LPV.POP.0516.FE,YR2011,2821218,0
ESP,SE.LPV.POP.0516.MA,YR2011,3003836,0
ESP,SE.LPV.POP.10,YR2011,510243,0
ESP,SE.LPV.POP.10.FE,YR2011,246551,0
ESP,SE.LPV.POP.10.MA,YR2011,263692,0
ESP,SE.LPV.POP.1014,YR2011,2520557,0
ESP,SE.LPV.POP.1014.FE,YR2011,1220058,0
ESP,SE.LPV.POP.1014.MA,YR2011,1300499,0
ESP,SE.LPV.POP.9PLUS,YR2011,2021387.5,0
ESP,SE.LPV.POP.9PLUS.FE,YR2011,977543.5,0
ESP,SE.LPV.POP.9PLUS.MA,YR2011,1043844,0
ESP,SE.LPV.POP.PRIM,YR2011,3430825.5,0
ESP,SE.LPV.POP.PRIM.FE,YR2011,1660400,0
ESP,SE.LPV.POP.PRIM.MA,YR2011,1770425.5,0
ESP,SE.LPV.PRIM,YR2011,8.62266731262207,0
ESP,SE.LPV.PRIM.FE,YR2011,7.328341007232666,0
ESP,SE.LPV.PRIM.LD,YR2011,6.128084182739258,0
ESP,SE.LPV.PRIM.LD.FE,YR2011,5.154422760009766,0
ESP,SE.LPV.PRIM.LD.MA,YR2011,7.078793048858643,0
ESP,SE.LPV.PRIM.LDGAP,YR2011,.0795564725995064,0
ESP,SE.LPV.PRIM.LDGAP.FE,YR2011,.0802524462342262,0
ESP,SE.LPV.PRIM.LDGAP.MA,YR2011,.0792390704154968,0
ESP,SE.LPV.PRIM.LDSEV,YR2011,.0109397182241082,0
ESP,SE.LPV.PRIM.LDSEV.FE,YR2011,.0112212784588337,0
ESP,SE.LPV.PRIM.LDSEV.MA,YR2011,.0107697732746601,0
ESP,SE.LPV.PRIM.LPGAP,YR2011,2.73698902875185,0
ESP,SE.LPV.PRIM.LPGAP.FE,YR2011,2.372313298285007,0
ESP,SE.LPV.PRIM.LPGAP.MA,YR2011,3.078979671001434,0
ESP,SE.LPV.PRIM.LPSEV,YR2011,1.164591300315806,0
ESP,SE.LPV.PRIM.LPSEV.FE,YR2011,1.174663275378407,0
ESP,SE.LPV.PRIM.LPSEV.MA,YR2011,1.166961764174048,0
ESP,SE.LPV.PRIM.MA,YR2011,9.866188049316406,0
ESP,SE.LPV.PRIM.SD,YR2011,2.657432556152344,0
ESP,SE.LPV.PRIM.SD.FE,YR2011,2.292060852050781,0
ESP,SE.LPV.PRIM.SD.MA,YR2011,2.999740600585938,0
ESP,SE.LPV.POP.0516,YR2016,5825054,0
ESP,SE.LPV.POP.0516.FE,YR2016,2821218,0
ESP,SE.LPV.POP.0516.MA,YR2016,3003836,0
ESP,SE.LPV.POP.10,YR2016,510243,0
ESP,SE.LPV.POP.10.FE,YR2016,246551,0
ESP,SE.LPV.POP.10.MA,YR2016,263692,0
ESP,SE.LPV.POP.1014,YR2016,2520557,0
ESP,SE.LPV.POP.1014.FE,YR2016,1220058,0
ESP,SE.LPV.POP.1014.MA,YR2016,1300499,0
ESP,SE.LPV.POP.9PLUS,YR2016,2021387.5,0
ESP,SE.LPV.POP.9PLUS.FE,YR2016,977543.5,0
ESP,SE.LPV.POP.9PLUS.MA,YR2016,1043844,0
ESP,SE.LPV.POP.PRIM,YR2016,3430825.5,0
ESP,SE.LPV.POP.PRIM.FE,YR2016,1660400,0
ESP,SE.LPV.POP.PRIM.MA,YR2016,1770425.5,0
ESP,SE.LPV.PRIM,YR2016,5.997589111328125,0
ESP,SE.LPV.PRIM.FE,YR2016,4.679882049560547,0
ESP,SE.LPV.PRIM.LD,YR2016,3.431342124938965,0
ESP,SE.LPV.PRIM.LD.FE,YR2016,2.443835496902466,0
ESP,SE.LPV.PRIM.LD.MA,YR2016,4.394526958465576,0
ESP,SE.LPV.PRIM.LDGAP,YR2016,.0753343775868416,0
ESP,SE.LPV.PRIM.LDGAP.FE,YR2016,.0649197846651077,0
ESP,SE.LPV.PRIM.LDGAP.MA,YR2016,.0812127441167831,0
ESP,SE.LPV.PRIM.LDSEV,YR2016,.0100031672045588,0
ESP,SE.LPV.PRIM.LDSEV.FE,YR2016,.0073349014855921,0
ESP,SE.LPV.PRIM.LDSEV.MA,YR2016,.0115084685385227,0
ESP,SE.LPV.PRIM.LPGAP,YR2016,2.732766933739185,0
ESP,SE.LPV.PRIM.LPGAP.FE,YR2016,2.356980636715889,0
ESP,SE.LPV.PRIM.LPGAP.MA,YR2016,3.080953344702721,0
ESP,SE.LPV.PRIM.LPSEV,YR2016,1.070936198360869,0
ESP,SE.LPV.PRIM.LPSEV.FE,YR2016,.7860255780542502,0
ESP,SE.LPV.PRIM.LPSEV.MA,YR2016,1.240831290560309,0
ESP,SE.LPV.PRIM.MA,YR2016,7.262443065643311,0
ESP,SE.LPV.PRIM.SD,YR2016,2.657432556152344,0
ESP,SE.LPV.PRIM.SD.FE,YR2016,2.292060852050781,0
ESP,SE.LPV.PRIM.SD.MA,YR2016,2.999740600585938,0
ESP,SE.LPV.POP.0516,YR2021,5825054,0
ESP,SE.LPV.POP.0516.FE,YR2021,2821218,0
ESP,SE.LPV.POP.0516.MA,YR2021,3003836,0
ESP,SE.LPV.POP.10,YR2021,510243,0
ESP,SE.LPV.POP.10.FE,YR2021,246551,0
ESP,SE.LPV.POP.10.MA,YR2021,263692,0
ESP,SE.LPV.POP.1014,YR2021,2520557,0
ESP,SE.LPV.POP.1014.FE,YR2021,1220058,0
ESP,SE.LPV.POP.1014.MA,YR2021,1300499,0
ESP,SE.LPV.POP.9PLUS,YR2021,2021387.5,0
ESP,SE.LPV.POP.9PLUS.FE,YR2021,977543.5,0
ESP,SE.LPV.POP.9PLUS.MA,YR2021,1043844,0
ESP,SE.LPV.POP.PRIM,YR2021,3430825.5,0
ESP,SE.LPV.POP.PRIM.FE,YR2021,1660400,0
ESP,SE.LPV.POP.PRIM.MA,YR2021,1770425.5,0
ESP,SE.LPV.PRIM,YR2021,7.300080299377441,0
ESP,SE.LPV.PRIM.FE,YR2021,6.642363548278809,0
ESP,SE.LPV.PRIM.LD,YR2021,4.769391059875488,0
ESP,SE.LPV.PRIM.LD.FE,YR2021,4.452353477478027,0
ESP,SE.LPV.PRIM.LD.MA,YR2021,5.052179336547852,0
ESP,SE.LPV.PRIM.LDGAP,YR2021,.0830990076065063,0
ESP,SE.LPV.PRIM.LDGAP.FE,YR2021,.0873085185885429,0
ESP,SE.LPV.PRIM.LDGAP.MA,YR2021,.0798643454909325,0
ESP,SE.LPV.PRIM.LDSEV,YR2021,.0118500851094723,0
ESP,SE.LPV.PRIM.LDSEV.FE,YR2021,.0130531629547477,0
ESP,SE.LPV.PRIM.LDSEV.MA,YR2021,.010910808108747,0
ESP,SE.LPV.PRIM.LPGAP,YR2021,2.74053156375885,0
ESP,SE.LPV.PRIM.LPGAP.FE,YR2021,2.379369370639324,0
ESP,SE.LPV.PRIM.LPGAP.MA,YR2021,3.07960494607687,0
ESP,SE.LPV.PRIM.LPSEV,YR2021,1.255627988852211,0
ESP,SE.LPV.PRIM.LPSEV.FE,YR2021,1.357851724969805,0
ESP,SE.LPV.PRIM.LPSEV.MA,YR2021,1.181065247582737,0
ESP,SE.LPV.PRIM.MA,YR2021,7.900367736816406,0
ESP,SE.LPV.PRIM.SD,YR2021,2.657432556152344,0
ESP,SE.LPV.PRIM.SD.FE,YR2021,2.292060852050781,0
ESP,SE.LPV.PRIM.SD.MA,YR2021,2.999740600585938,0
ETH,SE.LPV.POP.0516,YR2015,34831257.5,0
ETH,SE.LPV.POP.10,YR2015,2934574,0
ETH,SE.LPV.POP.1014,YR2015,14297088,0
ETH,SE.LPV.POP.9PLUS,YR2015,14500146.5,0
ETH,SE.LPV.POP.PRIM,YR2015,20552231.5,0
ETH,SE.LPV.PRIM,YR2015,90.38964080810547,0
ETH,SE.LPV.PRIM.LD,YR2015,88.72000122070313,0
ETH,SE.LPV.PRIM.SD,YR2015,14.8017578125,0
FIN,SE.LPV.POP.0516,YR2011,733341,0
FIN,SE.LPV.POP.0516.FE,YR2011,358481.5,0
FIN,SE.LPV.POP.0516.MA,YR2011,374859.5,0
FIN,SE.LPV.POP.10,YR2011,62485.5,0
FIN,SE.LPV.POP.10.FE,YR2011,30588.5,0
FIN,SE.LPV.POP.10.MA,YR2011,31897,0
FIN,SE.LPV.POP.1014,YR2011,307184,0
FIN,SE.LPV.POP.1014.FE,YR2011,150236,0
FIN,SE.LPV.POP.1014.MA,YR2011,156948,0
FIN,SE.LPV.POP.9PLUS,YR2011,248918,0
FIN,SE.LPV.POP.9PLUS.FE,YR2011,121647,0
FIN,SE.LPV.POP.9PLUS.MA,YR2011,127271,0
FIN,SE.LPV.POP.PRIM,YR2011,434049.5,0
FIN,SE.LPV.POP.PRIM.FE,YR2011,212173,0
FIN,SE.LPV.POP.PRIM.MA,YR2011,221876.5,0
FIN,SE.LPV.PRIM,YR2011,2.098623514175415,0
FIN,SE.LPV.PRIM.FE,YR2011,1.670286774635315,0
FIN,SE.LPV.PRIM.LD,YR2011,.7987872958183289,0
FIN,SE.LPV.PRIM.LD.FE,YR2011,.5001969933509827,0
FIN,SE.LPV.PRIM.LD.MA,YR2011,1.084429264068604,0
FIN,SE.LPV.PRIM.LDGAP,YR2011,.0690396875143051,0
FIN,SE.LPV.PRIM.LDGAP.FE,YR2011,.0596440583467484,0
FIN,SE.LPV.PRIM.LDGAP.MA,YR2011,.0739437192678452,0
FIN,SE.LPV.PRIM.LDSEV,YR2011,.0094634108245373,0
FIN,SE.LPV.PRIM.LDSEV.FE,YR2011,.007013919763267,0
FIN,SE.LPV.PRIM.LDSEV.MA,YR2011,.0109870405867696,0
FIN,SE.LPV.PRIM.LPGAP,YR2011,1.379342421889305,0
FIN,SE.LPV.PRIM.LPGAP.FE,YR2011,1.23561604321003,0
FIN,SE.LPV.PRIM.LPGAP.MA,YR2011,1.512801751494408,0
FIN,SE.LPV.PRIM.LPSEV,YR2011,.9635100150108338,0
FIN,SE.LPV.PRIM.LPSEV.FE,YR2011,.7152210774185369,0
FIN,SE.LPV.PRIM.LPSEV.MA,YR2011,1.119407183045987,0
FIN,SE.LPV.PRIM.MA,YR2011,2.507683992385864,0
FIN,SE.LPV.PRIM.SD,YR2011,1.310302734375,0
FIN,SE.LPV.PRIM.SD.FE,YR2011,1.175971984863281,0
FIN,SE.LPV.PRIM.SD.MA,YR2011,1.438858032226563,0
FIN,SE.LPV.POP.0516,YR2016,733341,0
FIN,SE.LPV.POP.0516.FE,YR2016,358481.5,0
FIN,SE.LPV.POP.0516.MA,YR2016,374859.5,0
FIN,SE.LPV.POP.10,YR2016,62485.5,0
FIN,SE.LPV.POP.10.FE,YR2016,30588.5,0
FIN,SE.LPV.POP.10.MA,YR2016,31897,0
FIN,SE.LPV.POP.1014,YR2016,307184,0
FIN,SE.LPV.POP.1014.FE,YR2016,150236,0
FIN,SE.LPV.POP.1014.MA,YR2016,156948,0
FIN,SE.LPV.POP.9PLUS,YR2016,248918,0
FIN,SE.LPV.POP.9PLUS.FE,YR2016,121647,0
FIN,SE.LPV.POP.9PLUS.MA,YR2016,127271,0
FIN,SE.LPV.POP.PRIM,YR2016,434049.5,0
FIN,SE.LPV.POP.PRIM.FE,YR2016,212173,0
FIN,SE.LPV.POP.PRIM.MA,YR2016,221876.5,0
FIN,SE.LPV.PRIM,YR2016,2.997962236404419,0
FIN,SE.LPV.PRIM.FE,YR2016,2.23499321937561,0
FIN,SE.LPV.PRIM.LD,YR2016,1.710066437721252,0
FIN,SE.LPV.PRIM.LD.FE,YR2016,1.071623206138611,0
FIN,SE.LPV.PRIM.LD.MA,YR2016,2.346601963043213,0
FIN,SE.LPV.PRIM.LDGAP,YR2016,.0983119606971741,0
FIN,SE.LPV.PRIM.LDGAP.FE,YR2016,.1008590832352638,0
FIN,SE.LPV.PRIM.LDGAP.MA,YR2016,.0976802408695221,0
FIN,SE.LPV.PRIM.LDSEV,YR2016,.0168028604239225,0
FIN,SE.LPV.PRIM.LDSEV.FE,YR2016,.0156532526016235,0
FIN,SE.LPV.PRIM.LDSEV.MA,YR2016,.0175632908940315,0
FIN,SE.LPV.PRIM.LPGAP,YR2016,1.408614695072174,0
FIN,SE.LPV.PRIM.LPGAP.FE,YR2016,1.276831068098545,0
FIN,SE.LPV.PRIM.LPGAP.MA,YR2016,1.536538273096085,0
FIN,SE.LPV.PRIM.LPSEV,YR2016,1.69745497494936,0
FIN,SE.LPV.PRIM.LPSEV.FE,YR2016,1.579154361254186,0
FIN,SE.LPV.PRIM.LPSEV.MA,YR2016,1.777032213772181,0
FIN,SE.LPV.PRIM.MA,YR2016,3.75169563293457,0
FIN,SE.LPV.PRIM.SD,YR2016,1.310302734375,0
FIN,SE.LPV.PRIM.SD.FE,YR2016,1.175971984863281,0
FIN,SE.LPV.PRIM.SD.MA,YR2016,1.438858032226563,0
FIN,SE.LPV.POP.0516,YR2021,733341,0
FIN,SE.LPV.POP.0516.FE,YR2021,358481.5,0
FIN,SE.LPV.POP.0516.MA,YR2021,374859.5,0
FIN,SE.LPV.POP.10,YR2021,62485.5,0
FIN,SE.LPV.POP.10.FE,YR2021,30588.5,0
FIN,SE.LPV.POP.10.MA,YR2021,31897,0
FIN,SE.LPV.POP.1014,YR2021,307184,0
FIN,SE.LPV.POP.1014.FE,YR2021,150236,0
FIN,SE.LPV.POP.1014.MA,YR2021,156948,0
FIN,SE.LPV.POP.9PLUS,YR2021,248918,0
FIN,SE.LPV.POP.9PLUS.FE,YR2021,121647,0
FIN,SE.LPV.POP.9PLUS.MA,YR2021,127271,0
FIN,SE.LPV.POP.PRIM,YR2021,434049.5,0
FIN,SE.LPV.POP.PRIM.FE,YR2021,212173,0
FIN,SE.LPV.POP.PRIM.MA,YR2021,221876.5,0
FIN,SE.LPV.PRIM,YR2021,4.781126976013184,0
FIN,SE.LPV.PRIM.FE,YR2021,3.590505838394165,0
FIN,SE.LPV.PRIM.LD,YR2021,3.516906499862671,0
FIN,SE.LPV.PRIM.LD.FE,YR2021,2.443265914916992,0
FIN,SE.LPV.PRIM.LD.MA,YR2021,4.583656787872314,0
FIN,SE.LPV.PRIM.LDGAP,YR2021,.0920016095042229,0
FIN,SE.LPV.PRIM.LDGAP.FE,YR2021,.0882667675614357,0
FIN,SE.LPV.PRIM.LDGAP.MA,YR2021,.0943470671772957,0
FIN,SE.LPV.PRIM.LDSEV,YR2021,.0150247281417251,0
FIN,SE.LPV.PRIM.LDSEV.FE,YR2021,.0138565441593528,0
FIN,SE.LPV.PRIM.LDSEV.MA,YR2021,.0157135874032974,0
FIN,SE.LPV.PRIM.LPGAP,YR2021,1.402304343879223,0
FIN,SE.LPV.PRIM.LPGAP.FE,YR2021,1.264238752424717,0
FIN,SE.LPV.PRIM.LPGAP.MA,YR2021,1.533205099403858,0
FIN,SE.LPV.PRIM.LPSEV,YR2021,1.519641746729612,0
FIN,SE.LPV.PRIM.LPSEV.FE,YR2021,1.399483517027111,0
FIN,SE.LPV.PRIM.LPSEV.MA,YR2021,1.592061864698771,0
FIN,SE.LPV.PRIM.MA,YR2021,5.956562519073486,0
FIN,SE.LPV.PRIM.SD,YR2021,1.310302734375,0
FIN,SE.LPV.PRIM.SD.FE,YR2021,1.175971984863281,0
FIN,SE.LPV.PRIM.SD.MA,YR2021,1.438858032226563,0
FRA,SE.LPV.POP.0516,YR2001,9417667.5,0
FRA,SE.LPV.POP.0516.FE,YR2001,4600244.5,0
FRA,SE.LPV.POP.0516.MA,YR2001,4817423,0
FRA,SE.LPV.POP.10,YR2001,799832.5,0
FRA,SE.LPV.POP.10.FE,YR2001,390537,0
FRA,SE.LPV.POP.10.MA,YR2001,409295.5,0
FRA,SE.LPV.POP.1014,YR2001,4145314,0
FRA,SE.LPV.POP.1014.FE,YR2001,2024861,0
FRA,SE.LPV.POP.1014.MA,YR2001,2120453,0
FRA,SE.LPV.POP.9PLUS,YR2001,2394098,0
FRA,SE.LPV.POP.9PLUS.FE,YR2001,1169284,0
FRA,SE.LPV.POP.9PLUS.MA,YR2001,1224814,0
FRA,SE.LPV.POP.PRIM,YR2001,4733152,0
FRA,SE.LPV.POP.PRIM.FE,YR2001,2312898.5,0
FRA,SE.LPV.POP.PRIM.MA,YR2001,2420253.5,0
FRA,SE.LPV.PRIM,YR2001,5.143292903900146,0
FRA,SE.LPV.PRIM.FE,YR2001,3.855595111846924,0
FRA,SE.LPV.PRIM.LD,YR2001,4.635958194732666,0
FRA,SE.LPV.PRIM.LD.FE,YR2001,3.341373443603516,0
FRA,SE.LPV.PRIM.LD.MA,YR2001,5.853775978088379,0
FRA,SE.LPV.PRIM.LDGAP,YR2001,.0834839642047882,0
FRA,SE.LPV.PRIM.LDGAP.FE,YR2001,.0742197483778,0
FRA,SE.LPV.PRIM.LDGAP.MA,YR2001,.0887533873319626,0
FRA,SE.LPV.PRIM.LDSEV,YR2001,.0119678685441613,0
FRA,SE.LPV.PRIM.LDSEV.FE,YR2001,.0094213886186481,0
FRA,SE.LPV.PRIM.LDSEV.MA,YR2001,.0134026268497109,0
